Date,Value (12m Rev) (LO),Momentum (12-1) (LO),Quality (Sharpe) (LO),Low Volatility (LO),Composite (LO),CTA,LO+CTA,AvgLO+CTA,SPY_BH
2014-05-06,1.0,1.0,1.0,1.0111022641688434,1.0548353898236285,1.0049955873200145,1.0352267551695822,1.0100847522682244,1.025608800866208
2014-05-07,1.0,1.0,1.0,1.0210269050142928,1.0631185057601535,1.0081004943995404,1.0413835606013986,1.013474567910102,1.031648673262087
2014-05-08,1.0,1.0,1.0,1.0170819267994766,1.0598324360374662,1.0092978597545739,1.0399469868816786,1.0131102569010488,1.0305506543050014
2014-05-09,1.0,1.0,1.0,1.0153297577083236,1.0583717924516967,1.0058474232529058,1.0376649581484914,1.0113478795455955,1.0320884543834123
2014-05-12,1.0,1.0,1.0,1.0196142270960218,1.0619447544859175,1.0015791097121103,1.038005460292643,1.0105530433184906,1.0421369511595115
2014-05-13,1.0,1.0,1.0,1.0214417683260977,1.0634674819625585,1.0031412307417396,1.039546074253873,1.0115747306497107,1.0430704874708479
2014-05-14,1.0,1.0,1.0,1.018909196772603,1.061358049702958,0.999168770340352,1.0366622346267595,1.0094306348001967,1.0381283267792916
2014-05-15,1.0,1.0,1.0,1.0104112892994206,1.0542764668466866,0.9989691524040368,1.0324293066070158,1.0075314914481253,1.0290131614793534
2014-05-16,1.0,1.0,1.0,1.013109146474754,1.056528460784545,0.9979611500903061,1.0333357968982424,1.007705912055092,1.032582619243774
2014-05-19,1.0,1.0,1.0,1.0115440774760305,1.0552227938961478,0.9979528789597745,1.0325661680537341,1.0073663248706608,1.0363714554809191
2014-05-20,1.0,1.0,1.0,1.0067583607122008,1.051228870342751,0.9960042872780153,1.0294147950168435,1.0055500868608769,1.0298371109719153
2014-05-21,1.0,1.0,1.0,1.013307139194339,1.056699337012501,0.9947397748728158,1.0321061923902792,1.006452275664968,1.038512904820879
2014-05-22,1.0,1.0,1.0,1.0155777946214826,1.0585936555468038,0.9932257542634216,1.032587973681331,1.0063266811268623,1.0410387273672506
2014-05-23,1.0,1.0,1.0,1.0172368904171272,1.0599771946824388,0.9933067189900894,1.0334313735032217,1.0067145995227835,1.0452120392283955
2014-05-27,1.0,1.0,1.0,1.0225694362780329,1.0644224939347355,0.9944631829543298,1.0365130285773687,1.0083233469089845,1.0516361824130989
2014-05-28,1.0,1.0,1.0,1.0233134822637986,1.06504207612723,0.9949101082144098,1.0370613597311058,1.0086630815544348,1.0508674360002748
2014-05-29,1.0,1.0,1.0,1.0290611967016958,1.06982777418931,0.9946354156663573,1.039742808671471,1.0097754203740972,1.0563036591346053
2014-05-30,1.0,1.0,1.0,1.0324538975774116,1.0726494367778154,0.9940776548665226,1.0411549746517466,1.0102680071677943,1.0580060442763533
2014-06-02,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9946847797028572,1.0405972245419997,1.0101996087344458,1.0592138548873888
2014-06-03,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9943526437169056,1.0404582378832292,1.0100646821125043,1.0586644869472892
2014-06-04,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.993699224282387,1.0401847511528488,1.0097991843949357,1.060806141122424
2014-06-05,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.993935715470238,1.0402837728774808,1.009895313526477,1.0677250636730153
2014-06-06,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9913949183390309,1.039220062223108,1.0088626756705315,1.0728316045927333
2014-06-09,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9953588973813515,1.040882143184311,1.0104762044183437,1.0739295211322315
2014-06-10,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9988942938340508,1.042360979027894,1.0119118409502668,1.074039722456532
2014-06-11,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.999849498229677,1.0427596869973528,1.0122989019814201,1.0703053723760112
2014-06-12,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9931589653903409,1.0399686197650366,1.0095893665727722,1.062728007154484
2014-06-13,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9934747123895346,1.0401008712906794,1.0097177548062866,1.065967577869117
2014-06-16,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9944220014887585,1.0404975703531436,1.0101028656140374,1.0668461159358906
2014-06-17,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9947711799996292,1.0406437132951285,1.0102447394719822,1.0698115147684122
2014-06-18,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9950394399057362,1.0407559654352918,1.0103537125361017,1.0776637687951645
2014-06-19,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9858370857007155,1.036905904964993,1.0066161188841374,1.0788715794062
2014-06-20,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9858708258193135,1.0369201001413424,1.0066298993952285,1.081061779517876
2014-06-23,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.984792990045916,1.0364666413113144,1.0061896868693176,1.0807307658746244
2014-06-24,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9868092298025067,1.0373154553340438,1.0070137055899393,1.0742201822459527
2014-06-25,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9876427896803337,1.037665944372088,1.007353956246723,1.0790758000759535
2014-06-26,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9856007069419249,1.0368077394682997,1.0065208209686596,1.0783035714651499
2014-06-27,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9846084823521086,1.0363902291614315,1.00611550684837,1.0803998546489604
2014-06-30,1.0,1.0,1.0,1.031111707510561,1.0712549925100043,0.9884901944389113,1.0380245715630205,1.0077021073270997,1.0798482335219326
2014-07-01,1.0,1.0,1.0,1.036214452705291,1.075217602637038,0.9905773860761288,1.0412050986188117,1.0095989409597357,1.0870754330113195
2014-07-02,1.0,1.0,1.0,1.0383762689655147,1.0770121546261058,0.989364480233033,1.0417378107860145,1.0095594210434637,1.0881792897709008
2014-07-03,1.0,1.0,1.0,1.0431428818601478,1.080967357703128,0.9881674771938413,1.043529060855816,1.0100718650795573,1.0935309159778408
2014-07-07,1.0,1.0,1.0,1.0389913251882428,1.0775256625918552,0.9916911971041453,1.0430240175455263,1.0106442875552841,1.0897239518276836
2014-07-08,1.0,1.0,1.0,1.0318031773816512,1.0715618648129142,0.9918357929333871,1.0396211451598973,1.0091929520462286,1.0827170525693097
2014-07-09,1.0,1.0,1.0,1.0363730399899296,1.0753586418304701,0.9928321857779493,1.0422490667154067,1.0105639454063617,1.087572465564135
2014-07-10,1.0,1.0,1.0,1.029106488932056,1.0693267071664436,0.9970741536390532,1.0405225798958615,1.0107605476290498,1.0832690833666878
2014-07-11,1.0,1.0,1.0,1.0292325583547464,1.069431501259417,0.9995426453069912,1.0416141860557688,1.0117882430413707,1.0847584399261452
2014-07-14,1.0,1.0,1.0,1.0356849491668485,1.0747950329573557,0.9950070314102483,1.042857988990769,1.011321866354441,1.0902205747101485
2014-07-15,1.0,1.0,1.0,1.0317888854619854,1.0715605092131768,1.0018834703301291,1.0438577958858843,1.0132957919427523,1.0881792897709006
2014-07-16,1.0,1.0,1.0,1.036832562829046,1.0757509993095986,1.0027639262317647,1.0466740258858815,1.0147218958240558,1.0922066565696587
2014-07-17,1.0,1.0,1.0,1.0234899475169497,1.0646762035692585,1.005233312419829,1.0412397632455013,1.012900878976173,1.0797931328597823
2014-07-18,1.0,1.0,1.0,1.0333494377206867,1.0728812318550982,1.007818334334934,1.047125457049802,1.016050394839478,1.0908276037520894
2014-07-21,1.0,1.0,1.0,1.0310926247444798,1.0710067252317195,1.0116718683778292,1.047629285041177,1.0171250895467132,1.0887862163952537
2014-07-22,1.0,1.0,1.0,1.0355267699778143,1.074691385133584,1.0145843458325037,1.0509982225030974,1.0192411640937047,1.0935309159778408
2014-07-23,1.0,1.0,1.0,1.0369098678040218,1.0758397318788258,1.0136629883020223,1.0512902701654272,1.01916498257612,1.0959586224752536
2014-07-24,1.0,1.0,1.0,1.0397013215837405,1.0781567357280448,1.0104161597024428,1.0513018091161088,1.018451837210317,1.0960137231374039
2014-07-25,1.0,1.0,1.0,1.034609446490883,1.0739325681043193,1.0110354695463906,1.0490881862297805,1.0176241648199256,1.0908827044142397
2014-07-28,1.0,1.0,1.0,1.0340124987456918,1.073436887182254,1.0103291615758456,1.0485045013150056,1.0172129798114886,1.0913240217993796
2014-07-29,1.0,1.0,1.0,1.029726729491251,1.0698775184175129,1.0107551733595597,1.0465953269336226,1.016473856358761,1.0866346277141181
2014-07-30,1.0,1.0,1.0,1.025336865473246,1.0662286979077609,1.0110089027739388,1.0445587675591939,1.0156399160610559,1.0867999297005686
2014-07-31,1.0,1.0,1.0,1.0065242673101051,1.050578334608251,1.0057205452773135,1.0331738557922032,1.0094897847392261,1.0653376072875447
2014-08-01,1.0,1.0,0.9991012479133313,1.0029113649650103,1.0482593646953098,1.0060250439059661,1.0319306485000157,1.0088009484163194,1.062082264264415
2014-08-04,1.0,1.0,1.0102788517918817,1.0094053889940136,1.057228822407286,1.0052125237066492,1.0368951156975499,1.0116490569515393,1.0697516004796426
2014-08-05,1.0,1.0,0.9953113310898909,0.9995786306654887,1.0453299010845674,1.002424194419751,1.0287425891667767,1.0061799015086386,1.0593791568738389
2014-08-06,1.0,1.0,0.9928082109408464,1.0010620165731763,1.045748417324119,1.0017082143034737,1.0286958030994398,1.0058163049151705,1.0597098632643276
2014-08-07,1.0,1.0,0.9871112196850306,0.9938488292176836,1.0393172218065716,1.00263382849599,1.025280229072537,1.0038835051628134,1.0539722251695733
2014-08-08,1.0,1.0,0.9990482634532418,1.002886617331018,1.0496490141976809,1.0021039550631998,1.0311788432928115,1.0074211065786858,1.0661654486484367
2014-08-11,1.0,1.0,1.0065735767879163,1.006230730510963,1.054677068851603,1.0024490476129995,1.0342846323281647,1.0094526826405412,1.0692552848499404
2014-08-12,1.0,1.0,1.0051877167412027,1.0060349179914452,1.0541264786178755,1.0022015185601727,1.03385850965201,1.0090993899262928,1.067765416202545
2014-08-13,1.0,1.0,1.0117112405217037,1.0120397484151402,1.060641628075158,1.0069485932050832,1.0396512472765296,1.0132683552196482,1.0749927181095194
2014-08-14,1.0,1.0,1.0094680367105977,1.0162706695976522,1.062749951689805,1.0093445086149548,1.0418806978804247,1.0147131630851685,1.0800689434232962
2014-08-15,1.0,1.0,1.0108556667526671,1.0162798900262808,1.0636020739300414,1.0110512522201316,1.0430866355071966,1.015665610036767,1.0798482335219324
2014-08-18,1.0,1.0,1.0187425048708336,1.0243867911834856,1.0723110862300218,1.012059634788836,1.0486273852385457,1.018991947709065,1.0888965201371417
2014-08-19,1.0,1.0,1.0239339579187305,1.028168569181274,1.0775243001661958,1.0115541409757216,1.0514767249838441,1.020457394802008,1.0945793648225088
2014-08-20,1.0,1.0,1.0232908766658981,1.0279961522633287,1.0778395130335823,1.0152133113408919,1.053182714942373,1.0218723251780477,1.0975031821144485
2014-08-21,1.0,1.0,1.0213777490970712,1.0315679423806234,1.0794710789400124,1.0136216907572255,1.0534788009924143,1.0216139270558227,1.1007033220578402
2014-08-22,1.0,1.0,1.018916723224852,1.0287623812187072,1.0767057284749912,1.0151195170877758,1.0524822316016513,1.0212749154478296,1.098993050761844
2014-08-25,1.0,1.0,1.0257077368896141,1.0343728300345567,1.0820672424915037,1.018006545045389,1.056824082109223,1.0245321498093958,1.1045657965404982
2014-08-26,1.0,1.0,1.0291898616636277,1.034969540347576,1.0839636647857869,1.0184842506754155,1.0581337593067333,1.025428227412534,1.105282822071564
2014-08-27,1.0,1.0,1.0292997017956647,1.035476519510532,1.0847382107406134,1.0172845905831567,1.058088867723645,1.0251064273059491,1.1048414022688366
2014-08-28,1.0,1.0,1.0237041473733939,1.033641613323926,1.0824317016010854,1.0133503322838966,1.0551021352903607,1.0223723437594203,1.104234578062071
2014-08-29,1.0,1.0,1.0255249482890512,1.0355668206854298,1.0847296176571397,1.0144770369822276,1.056915324591657,1.023534205898503,1.1073796173433126
2014-09-02,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.021339808879333,1.0589508746383136,1.0258248087579078,1.1068279962162848
2014-09-03,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0229823729289984,1.0596320953728509,1.0264847195681872,1.1062211720095192
2014-09-04,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0274518005313984,1.0614839157211873,1.0282786113342572,1.1046209996202356
2014-09-05,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0256023979808147,1.0607196517196553,1.027538255013687,1.1095865115217738
2014-09-08,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0299260421101835,1.062508327059765,1.0292709770715678,1.1067176924743967
2014-09-09,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.030426373108444,1.0627147907591774,1.029470982180433,1.09971048596326
2014-09-10,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0329734599678666,1.0637655506968104,1.0304888722808034,1.103848463756669
2014-09-11,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0384845764131518,1.0660357100174789,1.0326880165534498,1.1051176225027008
2014-09-12,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0340146578552325,1.0642003075813367,1.0309100291149933,1.0986621395361795
2014-09-15,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0336790033004943,1.0640621262982457,1.0307761704141831,1.097834707845638
2014-09-16,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0321436148993197,1.0634299189527812,1.030163739757777,1.1061105610148685
2014-09-17,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.034126723771318,1.064247207274515,1.0309554616935364,1.1076002248270886
2014-09-18,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0421705550686644,1.0675584552278679,1.0341631272990426,1.1135040866665824
2014-09-19,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0530644614258493,1.0720221706093898,1.0384872088851345,1.1125002918901252
2014-09-22,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0489399285807413,1.0703426568415904,1.036860233610906,1.1039087877157892
2014-09-23,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0480243399529239,1.069968948667168,1.0364982157631102,1.097589417723241
2014-09-24,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0488106537470092,1.070290060042737,1.036809282143357,1.106180921897577
2014-09-25,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0472361792078297,1.0696473722732893,1.0361866989112407,1.0883327113171848
2014-09-26,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0515289532386627,1.0714012285868928,1.037885691150239,1.0969798282416092
2014-09-29,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0451038709690437,1.0687826260210804,1.0353490036224016,1.0949842215464485
2014-09-30,1.0,1.0,1.0241917658562754,1.0342205838185388,1.0833194691541854,1.0533679417036266,1.0721631494184884,1.0386237775998366,1.0921016785423276
2014-10-01,1.0,1.0,1.0083847384697402,1.0184233813974195,1.0675055274410232,1.0449481125091604,1.0593444725987031,1.0296563017536755,1.0773017226228574
2014-10-02,1.0,1.0,1.007939343871585,1.01403371036615,1.0653390502160804,1.0434368098027593,1.0574416742313104,1.0282227223321956,1.0774682536203597
2014-10-03,1.0,1.0,1.0207009682052048,1.0232165917849134,1.0767052075733166,1.0536566387626702,1.0683536133740907,1.0362470452018917,1.0893305658735588
2014-10-06,1.0,1.0,1.0223972461134303,1.0230989828769146,1.0755550923154646,1.0422991704514772,1.063062541447126,1.0318386547570475,1.0880552620722685
2014-10-07,1.0,1.0,1.009091924661778,1.010020094223969,1.0619765741510685,1.0350046069230905,1.0520341084251466,1.0241926626532125,1.07125959704005
2014-10-08,1.0,1.0,1.027913469425385,1.0245003297325852,1.0788451759163733,1.0380250547724612,1.0632885708546032,1.031394828147944,1.0899956656876912
2014-10-09,1.0,1.0,1.0100300706982543,1.0040743963813838,1.0592348929851079,1.0339905981354074,1.050039006535805,1.0229207374839517,1.0683771564535167
2014-10-10,1.0,1.0,0.9977489402169643,0.9935400599407146,1.0483391446149886,1.0335437060887187,1.0433767819579614,1.0187008376161353,1.0561824991284265
2014-10-13,1.0,1.0,0.9850860547273615,0.9801074173195414,1.0322739929866567,1.0280652436118503,1.0315710843689854,1.011463414509804,1.0388325501119016
2014-10-14,1.0,1.0,0.9847360369258835,0.9830440980469134,1.0333702805143912,1.0240894077308067,1.030632651380667,1.0103482132774189,1.0404398917323199
2014-10-15,1.0,1.0,0.9780852660093015,0.9772992403678387,1.0264406107171617,1.0216535738579329,1.0255053055637169,1.0070465381257891,1.033400321263489
2014-10-16,1.0,1.0,0.9746848270645903,0.9751776116033463,1.0241267619361885,1.019153880490108,1.0231146143590255,1.0051060608159932,1.0325136922072917
2014-10-17,1.0,1.0,0.9870931658333173,0.9870118546266001,1.0359800061656181,1.017765795217792,1.0296621402252615,1.008953618834404,1.0447082471147942
2014-10-20,1.0,1.0,0.9962875079081758,0.9990129310978297,1.0482284773357011,1.0160488424480125,1.0362715962820268,1.0123041559370491,1.0548521970825735
2014-10-21,1.0,1.0,1.0120940328147576,1.011192962227493,1.0636312918019928,1.0100289692467037,1.0429519918358365,1.015098399480301,1.0757497889173517
2014-10-22,1.0,1.0,1.0079197435859204,1.0071039306545504,1.0595582725439379,1.01345975208146,1.0419727384932793,1.0150161594514535,1.068100321714126
2014-10-23,1.0,1.0,1.016509946506286,1.0136917605142393,1.066868433959033,1.0101683528716974,1.0449324389285555,1.0163727527890667,1.0805164058636934
2014-10-24,1.0,1.0,1.0252229020183785,1.020873609057681,1.0755789137729213,1.0115823244887003,1.0506363214570769,1.0198471147080708,1.0888314849689897
2014-10-27,1.0,1.0,1.0219330357568288,1.0179447014583582,1.0733389530176811,1.008849780140954,1.0481882960144604,1.017746469947353,1.0873344470904593
2014-10-28,1.0,1.0,1.034817776318958,1.0275983800702708,1.0826943305479138,1.0043253206211478,1.0517896389837116,1.0196832758445946,1.099806963330816
2014-10-29,1.0,1.0,1.0337586464994495,1.0249594903311452,1.0808076751566624,1.0015532291425473,1.0495287175380528,1.0179047961141459,1.0981440089603094
2014-10-30,1.0,1.0,1.0411907016481272,1.031593845124872,1.0885873850694943,1.0077721998002307,1.056668201391516,1.022981041158577,1.1051836818467278
2014-10-31,1.0,1.0,1.0524056586166322,1.0509298960179816,1.104960781439031,1.0116487563351104,1.0678300392882254,1.030024670281713,1.1178219097438857
2014-11-03,1.0,1.0,1.0498330308280734,1.051630665290588,1.1077329987716473,1.0114242713814239,1.0693426950406373,1.030023620120197,1.1184316016431053
2014-11-04,1.0,1.0,1.0524010565358213,1.0498715404028125,1.1063429476834241,1.0119989183013145,1.0687805905391663,1.0301981919713723,1.1145514089177855
2014-11-05,1.0,1.0,1.0507195696285152,1.058622064396043,1.1133043112418117,1.0143539179639456,1.0738104520949072,1.0327678659826542,1.1215911842217916
2014-11-06,1.0,1.0,1.051640267434589,1.0568913764875687,1.1130049706254956,1.0124208686591878,1.0728186769589931,1.031853273038405,1.126081068846331
2014-11-07,1.0,1.0,1.0487632603531754,1.0599221544869162,1.1142959369572711,1.0085798675576414,1.071937232481757,1.0304473359462976,1.1271343313176183
2014-11-10,1.0,1.0,1.053563929113502,1.064137833147351,1.1193626985087866,1.0110752679301365,1.0759225880378804,1.0330872304179937,1.1306817693006965
2014-11-11,1.0,1.0,1.0558128478335456,1.0639662674076322,1.119008327596754,1.0098111969968278,1.0751801590710977,1.0327759851681018,1.1317902348517217
2014-11-12,1.0,1.0,1.0558430019109648,1.059540426846764,1.1167287817997564,1.0145935598521993,1.075902778775137,1.0339679761172944,1.130571055888458
2014-11-13,1.0,1.0,1.0592710028427386,1.0606412609964853,1.118322562925702,1.0199766943647168,1.0791074569052503,1.0368711771473555,1.1318460524369856
2014-11-14,1.0,1.0,1.0670434116575676,1.059158476943107,1.1171589414208496,1.0148924640606207,1.076282175473332,1.0354133548634192,1.132123399264314
2014-11-17,1.0,1.0,1.0558816808432299,1.062564036032211,1.1193761428528168,1.017388598044542,1.078622668923274,1.035778393699589,1.1328432924878338
2014-11-18,1.0,1.0,1.056603591664732,1.0677536399610654,1.1250606139823924,1.0170419813112752,1.0817621863299745,1.0369604675614945,1.1393843965576218
2014-11-19,1.0,1.0,1.0516488976800877,1.0672481707316308,1.1230126203542752,1.0137099293059304,1.0791630450654965,1.0347326123821519,1.1375551160247883
2014-11-20,1.0,1.0,1.0494052296601861,1.066067899348586,1.1224254982007613,1.0182647087060732,1.080764075535868,1.0361251646001115,1.1395508251375366
2014-11-21,1.0,1.0,1.0672016237987714,1.0711303140801065,1.127526619191847,1.0191090163003071,1.0840695960835287,1.0397328496105038,1.145648051382494
2014-11-24,1.0,1.0,1.070075616807771,1.0730348441639086,1.1301451816952093,1.0201073577152686,1.0860049702404002,1.0409878748070969,1.1488632467112687
2014-11-25,1.0,1.0,1.0670267816595396,1.073504338072024,1.1303736146085193,1.0250988170812008,1.088262237297309,1.0427493174989486,1.1480319231523968
2014-11-26,1.0,1.0,1.0834467252692483,1.077479597989443,1.1356844801382766,1.028039847839672,1.0925789439807543,1.0469228136290831,1.1509696692362554
2014-11-28,1.0,1.0,1.0823769821652651,1.0820558661901407,1.1414391397086643,1.039144429529839,1.1006213724900396,1.052492357480721,1.1485306968042024
2014-12-01,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.029886032784711,1.095840434292112,1.048248862297236,1.1405487821114981
2014-12-02,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0316956201101404,1.0966106239626043,1.0489856031771871,1.147920902487395
2014-12-03,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0330079900086908,1.0971686020116593,1.0495193486357461,1.1523554816146087
2014-12-04,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.033307231174821,1.0972957328819268,1.049640958302583,1.1510801778133184
2014-12-05,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0397223354774232,1.1000206790992235,1.0522475620404232,1.1529650710962402
2014-12-08,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.037271028778718,1.0989832913400572,1.0512552272950735,1.1452602983956892
2014-12-09,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0335235438457226,1.0973951149766397,1.0497360243034854,1.144484177916555
2014-12-10,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0287440908174315,1.0953651860265974,1.0477942537264573,1.1261365791788314
2014-12-11,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0331012122540313,1.0972209008445164,1.049569376167425,1.1318460524369847
2014-12-12,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0334532991579808,1.09737047655127,1.0497124559074356,1.1135537591965865
2014-12-15,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0351509457333854,1.098091533703242,1.050402198059261,1.1059041895757733
2014-12-16,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0323225643016205,1.0968913911666947,1.0492541768609531,1.0970352361565212
2014-12-17,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.038356782129641,1.0994560475316197,1.0517074520209018,1.1185424174729315
2014-12-18,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0437134686395297,1.1017248019633863,1.053877676058553,1.1462027450371504
2014-12-19,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0430459894198785,1.1014429704327293,1.053608084271167,1.1510796657253801
2014-12-22,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0461700488798023,1.1027625568618034,1.0548703619985567,1.1563747574239431
2014-12-23,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0447374725495777,1.1021585282763895,1.054292565945736,1.1579349869540472
2014-12-24,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0441279022240448,1.101901298819029,1.0540465077810712,1.1580465197069867
2014-12-26,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0465415429670386,1.1029201754773093,1.055021135349503,1.1617806649523321
2014-12-29,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0478918777816315,1.1034894071607229,1.0555656457050706,1.1633417138231372
2014-12-30,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.043207914791557,1.1015164159952517,1.0536783401450567,1.1570989521861437
2014-12-31,1.0,1.0,1.0809698920884503,1.0806491935640936,1.1399552688270431,1.0444192985655503,1.1020280528776811,1.0541677570009536,1.1456171212710262
2015-01-02,1.0,1.0,1.079539657919655,1.076578293888404,1.1373465229004864,1.0442047417128009,1.1004243257421187,1.053147732602878,1.1450043568441777
2015-01-05,1.0,1.0,1.0667911617877621,1.0587432261327339,1.121497646325207,1.0496441816658124,1.0935166242957095,1.0499950261557094,1.1243255289765979
2015-01-06,1.0,1.0,1.0605048097331784,1.0498151869710093,1.113693859483572,1.0488762373321259,1.0886311564652984,1.047005998891577,1.1137357552498226
2015-01-07,1.0,1.0,1.0767882654949217,1.0635567283842795,1.1284136718768314,1.0506563576042063,1.0980033264606088,1.05295109952436,1.1276143625508857
2015-01-08,1.0,1.0,1.0919604177495168,1.0800644562209067,1.1453049193025144,1.0508824496849243,1.1079594593591386,1.058674659148659,1.1476237890656522
2015-01-09,1.0,1.0,1.0828368144689504,1.0709180673710277,1.1355381246153344,1.0500068821729627,1.1019212156144407,1.0551011811622801,1.1384273042011281
2015-01-12,1.0,1.0,1.0779715665272205,1.0649079124581218,1.129537413222899,1.0497883784626454,1.0983356544255016,1.053064836016392,1.1295093951749842
2015-01-13,1.0,1.0,1.0779130713328164,1.064610264188028,1.1283724530117956,1.047940594185387,1.0968826925623918,1.0521509069481298,1.126332401606399
2015-01-14,1.0,1.0,1.0738083226080295,1.0580273481886184,1.1228422128993487,1.0466807761057468,1.0931296865292695,1.0497646520133217,1.1195321810398822
2015-01-15,1.0,1.0,1.0697286550991552,1.0526877761785167,1.1163275872536282,1.0488811371238036,1.0902435475998493,1.0488021702049453,1.1092768007367506
2015-01-16,1.0,1.0,1.0811115266565705,1.0646311990305246,1.1285070536617139,1.0489708109548048,1.0974177607005722,1.052978310294379,1.1238240924675136
2015-01-20,1.0,1.0,1.0814449658436123,1.06589058224802,1.1297825496415899,1.055126973225726,1.1007381694666485,1.0557814416905085,1.126220868853459
2015-01-21,1.0,1.0,1.0883831690660175,1.0715178060203572,1.1352475104644806,1.0519670715411191,1.1026142508682808,1.056611226506611,1.131905966725754
2015-01-22,1.0,1.0,1.101104679316591,1.0857899567422282,1.1498392601315583,1.0553737102120386,1.112545893173793,1.0627804684556443,1.1487386045071106
2015-01-23,1.0,1.0,1.095762737734391,1.0793507638407496,1.1439633588402875,1.0576648975481844,1.1101008208253351,1.0616766035425114,1.1424402301200287
2015-01-26,1.0,1.0,1.0976575947816027,1.083256452123552,1.1459539321713688,1.0559944639924783,1.1105585114645145,1.061908900013084,1.1451155823443544
2015-01-27,1.0,1.0,1.0870082994413346,1.07230257975956,1.1338390300793366,1.05756073995757,1.1041729708250194,1.0586668961002157,1.130011446189594
2015-01-28,1.0,1.0,1.0738259850743275,1.0588057507748614,1.121077381214769,1.0642274295160568,1.0995005311347663,1.0567668354339226,1.1155192551209812
