Date,SPY 1.0x (Baseline),Fixed 1.5x (全仓杠杆),Fixed 2.0x (全仓杠杆),Fixed 3.0x (全仓杠杆),UPRO 3x (真实ETF),SSO 2x (真实ETF),Naive Dip 2x (无风控),Anti-Blowup 2x (完整风控),Anti-Blowup 2.5x (激进风控),Kelly半凯利 2.5x,阶梯加仓法 (最推荐)
2016-06-13,1.1919275498133433,1.2787334973280025,1.3559062324745097,1.4716934203681094,1.4059122465935026,1.3111829411388096,1.3726985775975036,1.1595169491073536,1.1595169491073536,1.1948936897480427,1.2875440098907047
2016-06-14,1.1895829044597723,1.2749603948184138,1.3505718155490058,1.4630084986868692,1.3981734178214356,1.306164616491894,1.3699983368468627,1.1583765039403897,1.1583765039403897,1.1925389492527765,1.2850112770238613
2016-06-15,1.18792507130823,1.2722951687107893,1.3468074327204338,1.4568918405346258,1.390649560103852,1.301949030745062,1.3680890721357883,1.1575693323834515,1.1575693323834515,1.1908744172010939,1.2832204524523505
2016-06-16,1.1914702553782017,1.277990629653601,1.3548461219797514,1.4699354655985708,1.403332852318373,1.3101791153399072,1.3738713345999933,1.1601593705223865,1.1601593705223865,1.1944407306606293,1.287050031283687
2016-06-17,1.1870330143026124,1.270851442807954,1.344754759922806,1.4535125847159531,1.3874247359079297,1.2997410161612748,1.3684113325591787,1.156702863377622,1.156702863377622,1.1899855176441434,1.2822568346097696
2016-06-20,1.194677154225492,1.2831273013556515,1.3620744021281197,1.4815931522571077,1.4140814050425432,1.3162009440466869,1.377223494960813,1.1626619215876741,1.1626619215876741,1.1976585858747135,1.2905141876426878
2016-06-21,1.1980688143630387,1.2885914533702942,1.3698081960451312,1.4942117758328564,1.4259044254711237,1.3238288940317098,1.381133399834971,1.1653025373081272,1.1653025373081272,1.2010587125068186,1.2941779268476146
2016-06-22,1.1961143799384462,1.28543829455482,1.3653390031885206,1.4868991601534176,1.4180054019228792,1.3193468279265634,1.378880328367597,1.1637817516125637,1.1637817516125637,1.1990968252668803,1.2920667076409587
2016-06-23,1.2116908628167895,1.3105478592278872,1.4008994478466559,1.5449889039899847,1.4741833845203007,1.353114385628047,1.396836893547599,1.1759060947905495,1.1759060947905495,1.214725685237999,1.3088927363943983
2016-06-24,1.168180091049216,1.2399568976098554,1.3002892707543294,1.3785512547978422,1.3140440305677465,1.2548268094844819,1.3466776878155462,1.1421254774528307,1.1421254774528307,1.171075821242665,1.2618915293463409
