Date,Naive Dip (无风控),Trend-Filtered (仅趋势),Risk-Managed (完整风控),Conservative (保守风控),Aggressive (激进风控),SPY_BH
2023-08-07,3.437767385837901,3.052714544875737,2.108598525096661,1.5989399107379274,2.6167463447341377,2.9299451553930425
2023-08-08,3.4227140618766234,3.039438874881801,2.09460330908305,1.590181986932793,2.5993784437745644,2.9172033859247435
2023-08-09,3.399832222946894,3.0191193420448474,2.073598760642694,1.5771389555639994,2.573312042465869,2.8977010328811494
2023-08-10,3.4010726644458464,3.0202297790792234,2.074196025303057,1.5776987031262122,2.5740532409909758,2.898741185688159
2023-08-11,3.398891390605948,3.0182047119670616,2.0728415552251995,1.5766842518101702,2.572372359313833,2.8970510910031186
2023-08-14,3.419529938363379,3.0373647203801446,2.0856569884346765,1.586305308260516,2.5882761634794678,2.9130431843669724
2023-08-15,3.379593280721048,3.001845806214775,2.048975525891578,1.5624009361672733,2.5427548933625044,2.879109172005172
2023-08-16,3.3522119662870544,2.9695000020813818,2.0284533450771405,1.5476410046196147,2.517271728585682,2.857981861848934
2023-08-17,3.3241141964109886,2.9366905463359516,2.0074319067706297,1.543644754900163,2.491185175332041,2.836204404979532
2023-08-18,3.3259945477567094,2.938819809268787,2.0087968135391114,1.5438676346062556,2.492878998916235,2.8375694263079905
2023-08-21,3.3541263157831147,2.969413021784476,2.028401477934369,1.5468810809282687,2.5172080180695637,2.8560314217094414
2023-08-22,3.3439316386429354,2.957617182559245,2.021452240256684,1.545624123296781,2.5085572669574976,2.8482956180644003
2023-08-23,3.381074992295408,3.005381663329899,2.0493672924479984,1.5507885276705784,2.5432022859035595,2.8800190496673888
2023-08-24,3.334215964220047,2.9572111313122016,2.0177384264329903,1.5443407165463658,2.503634343348401,2.8401042610828506
2023-08-25,3.357722068479791,2.9841807604428645,2.0334236814525437,1.5476069807252848,2.5234029406434497,2.8601268953650827
2023-08-28,3.3790146311568146,3.0058088405967904,2.047614907625765,1.5505511659167122,2.5413249960960753,2.878264022245085
2023-08-29,3.427858031327842,3.055774890192412,2.0802805054257587,1.5572750957616028,2.582467815341944,2.9198691103497967
2023-08-30,3.4419761221829783,3.068222997094781,2.0902884979628595,1.5591992493660525,2.597218176845961,2.931894981027135
2023-08-31,3.436939202900885,3.063733020689591,2.0867203132430814,1.557414954674008,2.591897942310919,2.9276045043245706
2023-09-01,3.4433501772186834,3.069447847910175,2.091553891454943,1.5580995857316176,2.5990704899578936,2.933065408978937
2023-09-05,3.4284681079161485,3.056181774684357,2.0801611841926126,1.5560793660483114,2.5822208180556725,2.9203887770830343
2023-09-06,3.4054201021588577,3.035636477799252,2.0625250411215137,1.552941125435426,2.556182203254038,2.900756353729781
2023-09-07,3.394964875550109,3.0263165506463423,2.055489843616799,1.551510786368051,2.5459504550932706,2.891850531803204
2023-09-08,3.4004872257613648,3.0308742646885056,2.0581700872991835,1.5522117714480241,2.5491643267531,2.896205736407898
2023-09-11,3.422748882122753,3.050807136165914,2.0731902499937287,1.5552742578836838,2.570381912545557,2.9152529457852503
2023-09-12,3.403973077894909,3.034071652641328,2.058483514276761,1.5527147778289987,2.5490640950558388,2.89926105725653
2023-09-13,3.407942422202478,3.037609658015512,2.0609568510456886,1.5532579601124907,2.552709925681441,2.9026418611320106
2023-09-14,3.4373268732704014,3.0638009726861757,2.0804404114129555,1.557275777335056,2.580938189925962,2.927669437061834
2023-09-15,3.395913180583556,3.0268876046491804,2.046963425461319,1.551647053953576,2.534126191908484,2.892396212598374
2023-09-18,3.397904947293964,3.0286629309447872,2.0481166737520518,1.551920074974788,2.5358670359480833,2.894092657172547
2023-09-19,3.390857767878956,3.02238155127319,2.043328716103084,1.5509544806415965,2.529121942751435,2.8880903732608108
2023-09-20,3.3596840455812047,2.994595401099108,2.0223393220422823,1.5466768882812818,2.499302039348463,2.861538823939071
