Ticker,Date,Price,Price_MA20,Price_MA50,Price_MA200,RSI,RSI_Score,Momentum_5,Momentum_10,Momentum_Score,Volume_Ratio,Volume_Score,Short_Score,Short_Rating,MA_Trend_Score,MA_Trend_Score_Points,MA20_Dist,MA50_Dist,MA_Dist_Score,MACD_Histogram,MACD_Score,Volatility_10,Vol_Score,Mid_Score,Mid_Rating,Price_Position_20D,Trend_Score,Trend_Rating,Total_Score,Max_Score,Score_Pct,Rating,Signal,Return_1D,Return_5D,Return_20D,Rank
UNH,2026-02-23,282.34,287.171,316.9928,317.42325,47.42022543260835,10,-3.700671919233267,2.056750406651009,5,1.1367919676201677,5,20,中,0,0,-1.6822729314589626,-10.931730941522968,5.0,2.053020726345393,10,27.81495138088679,5,23.31772706854104,中,18.13559322033893,3,弱,46.31772706854104,100,46.31772706854104,中性偏弱,HOLD,-2.641379310344838,-3.700671919233267,-20.748891259192725,58
GS,2026-02-23,892.31,925.9780000000001,921.0798,775.9860000000001,38.779494848786975,5,-1.4174602823872617,-3.9235531628532994,3,1.2200270184680726,5,13,弱,3,9,-3.6359395147617026,-3.1234861517970574,5.0,-4.205247209054279,3,33.07211245756705,5,23.364060485238298,中,23.453063688499796,8,弱,44.3640604852383,100,44.3640604852383,中性偏弱,HOLD,-3.245359125607228,-1.4174602823872617,-2.8915636426954605,59
BA,2026-02-23,230.44,238.473,230.72220000000002,217.6381,46.89306358381501,10,-5.153111623312478,-5.180430399539149,3,1.0167662448866333,5,17,弱,3,9,-3.3685155132866256,-0.12231159376948439,5.0,-1.864866886164858,3,23.458218972100624,5,23.631484486713376,中,11.098758500682239,3,弱,43.631484486713376,100,43.631484486713376,中性偏弱,HOLD,-0.6852562168685128,-5.153111623312478,-8.609954392226848,60
DHR,2026-02-23,210.92,217.89599999999996,226.6818,209.6473,34.15314401622716,5,-0.7808824912974077,-2.626840866072677,3,0.4802974697392972,5,13,弱,2,6,-3.201527334141045,-6.953271061020347,5.0,-0.6472544207280402,3,23.872903413071008,5,20.798472665858956,弱,26.326963906581703,8,弱,41.79847266585895,100,41.79847266585895,中性偏弱,HOLD,0.6778042959427077,-0.7808824912974077,-10.250627632866694,61
TSLA,2026-02-23,399.83,417.6625,440.034,388.36075000000005,37.44287020109688,5,-4.218570333461102,-2.7437911994356856,3,1.2258448119090366,5,13,弱,2,6,-4.269595666357414,-9.136566719844378,5.0,-0.44775322133124895,3,25.755057863084325,5,19.730404333642586,弱,21.386354507373614,8,弱,40.73040433364258,100,40.73040433364258,中性偏弱,HOLD,-2.9114661745422765,-4.218570333461102,-10.962900280586119,62
JPM,2026-02-23,297.67,308.803,314.5908,298.41965000000005,42.64230498945889,10,-1.612956536109733,-7.670595533498748,3,1.485970758156574,5,18,中,1,3,-3.6052110892705,-5.378669687734029,5.0,-0.696695008104365,3,28.494302720811465,5,17.3947889107295,弱,8.210862619808298,3,弱,38.3947889107295,100,38.3947889107295,中性偏弱,HOLD,-4.2215000482641045,-1.612956536109733,-0.01679430337230281,63
DIS,2026-02-23,104.41,107.34099999999998,110.52120000000001,113.30295,49.92927864214992,10,-0.9862494073020422,-3.9466421343146374,3,1.144547063142058,5,18,中,0,0,-2.730550302307584,-5.529436886316843,5.0,-0.12507551568996678,3,38.359213220273546,3,12.269449697692416,弱,28.427672955974852,8,弱,38.269449697692416,100,38.269449697692416,中性偏弱,HOLD,-1.1081644250805045,-0.9862494073020422,-5.91998558298793,64
TMO,2026-02-23,516.44,550.8799999999999,578.4064,506.4847500000001,20.88940379645311,7,2.3018105463333605,-4.861558867417049,5,0.7228722908200619,5,17,弱,2,6,-6.2518152773743525,-10.713297778171182,5.0,-3.205671880427051,3,26.503074921693987,5,17.74818472262565,弱,16.28455110349266,3,弱,37.74818472262565,100,37.74818472262565,中性偏弱,HOLD,1.078425616033507,2.3018105463333605,-17.49896162816703,65
ZM,2026-02-23,86.06,91.94775,88.4449,82.19565,38.45240115391142,5,-7.0626349892008555,-6.6594360086767885,3,1.7133885708725298,5,12,弱,3,9,-6.403364954552989,-2.6964810859642574,5.0,-0.7045083221996218,3,42.81006724062465,3,17.59663504544701,弱,22.10953346855982,8,弱,37.59663504544701,100,37.59663504544701,中性偏弱,HOLD,-4.68490419758556,-7.0626349892008555,0.32641641408253097,66
ROKU,2026-02-23,84.42,92.218,102.1867,93.21700000000001,35.07614213197968,5,-6.262491672218518,-1.6656959813628358,3,0.862309415819056,5,13,弱,1,3,-8.45604979505086,-17.38650920325248,5.0,0.03611358330754566,10,68.53308870489623,3,16.54395020494914,弱,20.164327285176313,8,弱,37.54395020494914,100,37.54395020494914,中性偏弱,HOLD,-5.209970806198072,-6.262491672218518,-20.530923467946906,67
C,2026-02-23,110.75,116.1095,116.3432,98.2651,42.435118718939805,10,-0.09922424679775776,-9.731844486103181,3,1.4268886098923448,5,18,中,2,6,-4.615901368966361,-4.807500567287127,5.0,-0.6192518104479054,3,43.97667168645722,3,16.384098631033638,弱,14.072748956469885,3,弱,37.38409863103364,100,37.38409863103364,中性偏弱,HOLD,-4.525862068965514,-0.09922424679775776,-2.5002200897966453,68
BAC,2026-02-23,51.07,53.5665,54.262,50.19455,36.666666666666664,5,-2.8163653663177857,-9.658588360162746,3,1.2807937246644934,5,13,弱,2,6,-4.660562105046993,-5.882569754155763,5.0,-0.2567050416260898,3,26.076599517698757,5,19.339437894953008,弱,3.0100334448160506,3,弱,35.33943789495301,100,35.33943789495301,中性偏弱,HOLD,-3.7504711647191935,-2.8163653663177857,-1.2567672080433079,69
WFC,2026-02-23,85.15,89.787,91.43980000000002,83.52074999999999,32.93384467881114,5,-2.1039319383766353,-9.385974247100126,3,1.5634583419699497,5,13,弱,2,6,-5.164444741443639,-6.878623968993821,5.0,-0.4538107292166189,3,33.577715008129786,5,18.83555525855636,弱,12.152010605391077,3,弱,34.83555525855636,100,34.83555525855636,看跌,SELL,-4.002254791431792,-2.1039319383766353,-2.0814167433302555,70
AMZN,2026-02-23,205.27,219.95249999999996,228.06439999999998,224.07315,18.763467594894763,7,3.259721313949404,-2.4011030810193956,5,0.9706251488258731,5,17,弱,1,3,-6.675304895375116,-9.994720789391053,5.0,-0.9704847532299654,3,26.050685782468,5,14.324695104624883,弱,17.904394012554338,3,弱,34.32469510462488,100,34.32469510462488,看跌,SELL,-2.3035552805673265,3.259721313949404,-14.170429837765507,71
AMD,2026-02-23,196.6,219.71149999999997,219.32219999999998,184.5038,26.559697970740928,7,-5.170750530580747,-5.680291690654382,3,0.8823975182348812,5,14,弱,3,9,-10.519021535058465,-10.360191535558183,5.0,-2.585072378994532,3,33.081831456887976,5,17.0,弱,8.422886185034184,3,弱,34.0,100,34.0,看跌,SELL,-1.7736697476892438,-5.170750530580747,-24.29143561306224,72
PLTR,2026-02-23,130.6,142.3915,165.1954,161.14792500000001,38.76963350785342,5,-0.6163914466174591,-3.899926416482713,3,1.0235488109597737,5,13,弱,1,3,-8.281042056583443,-20.942108557502213,5.0,0.3524905301722292,10,47.79261608050299,3,16.718957943416555,弱,9.846203096678765,3,弱,32.718957943416555,100,32.718957943416555,看跌,SELL,-3.4309375924282848,-0.6163914466174591,-22.99528301886793,73
NFLX,2026-02-23,76.02,80.5605,87.0336,835.2904740000001,33.43166175024581,5,-1.1057629764537613,-7.518248175182485,3,1.150259162745569,5,13,弱,0,0,-5.636136816429898,-12.654423119347022,5.0,3.0510176705552876,10,37.14560199580701,3,16.363863183570103,弱,8.466051969823903,3,弱,32.3638631835701,100,32.3638631835701,看跌,SELL,-3.368501334689211,-1.1057629764537613,-11.727821644217384,74
META,2026-02-23,637.25,669.7025000000001,656.6247999999999,690.435775,24.5473281319005,7,-0.3938915547774924,-3.6600852659268934,3,0.715383942566328,5,13,弱,1,3,-4.845808399998521,-2.9506652809945555,5.0,-4.184035062878446,3,27.46286501763841,5,16.15419160000148,弱,7.858961633075842,3,弱,32.15419160000148,100,32.15419160000148,看跌,SELL,-2.807857731141139,-0.3938915547774924,-3.2652255753233383,75
INTC,2026-02-23,43.63,46.9375,43.648199999999996,31.8525,31.0948905109489,5,-6.753579824748868,-13.75765961652501,3,0.8121931448171181,5,12,弱,3,9,-7.046604527296932,-0.04169702301582451,5.0,-0.8292324602676139,3,36.85970057515733,3,16.95339547270307,弱,14.704286489419463,3,弱,31.95339547270307,100,31.95339547270307,看跌,SELL,-1.088188619360686,-6.753579824748868,-3.1950299534058035,76
UBER,2026-02-23,70.72,75.39349999999999,79.9728,88.74504999999999,25.743048897411285,7,1.043006143734826,-5.41661094021666,5,1.174463836193614,5,17,弱,0,0,-6.198810242262252,-11.569933777484353,5.0,-0.019648780349270645,3,34.99384709792828,5,11.801189757737749,弱,11.879804332634539,3,弱,31.80118975773775,100,31.801189757737745,看跌,SELL,-4.251286217167616,1.043006143734826,-14.080913619244328,77
MS,2026-02-23,166.8,177.8405,180.06939999999997,156.38774999999998,31.866825208085615,5,-2.5416301489921134,-7.312736163591904,3,1.2162110423006482,5,13,弱,2,6,-6.208090957908902,-7.369047711604505,5.0,-0.945605392971296,3,42.630359380951155,3,14.791909042091099,弱,12.793941809485881,3,弱,30.7919090420911,100,30.7919090420911,看跌,SELL,-4.908500085513934,-2.5416301489921134,-6.815642458100557,78
NOW,2026-02-23,100.8,111.05850000000001,211.8648,753.8939000000001,32.113144758735444,5,-5.864774000747108,0.059559261465169655,5,1.2270944693158385,5,15,弱,0,0,-9.237023730736514,-52.42248830386171,5.0,10.58911913476868,10,50.576187975734165,3,12.762976269263486,弱,7.248252653378197,3,弱,30.762976269263486,100,30.762976269263486,看跌,SELL,-3.327898724465328,-5.864774000747108,-24.273157538877633,79
V,2026-02-23,306.52,324.762,335.92620000000005,343.9022,26.472614536686194,7,-2.407030056036674,-7.557753784908616,3,1.5708770939303613,5,15,弱,0,0,-5.617036475942387,-8.753767940696518,5.0,-1.0790074701362613,3,30.882480405985703,5,12.382963524057612,弱,5.519233693173174,3,弱,30.38296352405761,100,30.38296352405761,看跌,SELL,-4.4960274186010345,-2.407030056036674,-6.027346863694905,80
FTNT,2026-02-23,75.6,82.089,80.4842,88.16255,41.238065906991054,10,-11.64095371669005,-8.65152247462544,3,1.3201191340079002,5,17,弱,1,3,-7.904834996162707,-6.068520280999261,5.0,-0.7195532567721588,3,50.59684676566887,3,10.095165003837293,弱,6.776622445320858,3,弱,30.095165003837295,100,30.095165003837295,看跌,SELL,-5.500000000000005,-11.64095371669005,-7.3983341499265105,81
MA,2026-02-23,496.03,533.1755,550.3748,563.1819,22.166979362101245,7,-4.307816961185285,-9.605642016255434,3,1.6687032619361823,5,15,弱,0,0,-6.966843000100358,-9.874143946997586,5.0,-2.6665631334002633,3,34.53474082902593,5,11.033156999899642,弱,8.384327564415377,3,弱,29.033156999899642,100,29.03315699989964,看跌,SELL,-5.771166961113961,-4.307816961185285,-5.471281015359997,82
CRM,2026-02-23,178.16,198.42649999999998,231.13980000000004,248.92345,24.222327490920577,7,-6.093189964157708,-6.893127776326102,3,1.3040381743506957,5,14,弱,0,0,-10.213605541598517,-22.921106620322433,5.0,0.15384186455900561,10,37.301223361552395,3,12.0,弱,5.868889978747757,3,弱,29.0,100,28.999999999999996,看跌,SELL,-3.7805141499243855,-6.093189964157708,-21.876781407586066,83
MSFT,2026-02-23,384.47,417.544,451.98,486.63759999999996,28.436807095343696,7,-4.1986444732383,-4.155656379318929,3,1.3445594133656762,5,15,弱,0,0,-7.921081371065075,-14.936501615115711,5.0,-0.5111583659827943,3,26.573008029750522,5,10.078918628934925,弱,1.3612877583465866,3,弱,28.078918628934925,100,28.07891862893492,看跌,SELL,-3.212244795206809,-4.1986444732383,-17.486854812748142,84
ORCL,2026-02-23,141.31,157.53799999999998,178.34080000000003,220.71375,37.98539023452518,5,-11.758461346321958,-1.0572748914717711,3,1.4332730090538786,5,13,弱,0,0,-10.301006741230676,-20.764065205494212,5.0,0.4068949514261586,10,69.60285295875957,3,12.0,弱,12.105473431881746,3,弱,28.0,100,28.000000000000004,看跌,SELL,-4.571853052404117,-11.758461346321958,-20.235944908557236,85
SNOW,2026-02-23,157.6,182.074,203.8786,218.5287,34.93899107630668,5,-13.54435240550771,-6.429970907795535,3,1.8511423418009416,5,12,弱,0,0,-13.441787405121003,-22.69909642306746,5.0,0.028740650668597212,10,70.12311342313193,3,12.0,弱,3.280626570119696,3,弱,27.0,100,27.0,看跌,SELL,-8.637681159420296,-13.54435240550771,-24.841432590967617,86
TWLO,2026-02-23,108.5,116.729,127.275,118.6258,38.52295409181637,5,-3.9823008849557473,-5.668579377499561,3,1.1150331451976054,5,13,弱,1,3,-7.049662037711279,-14.751522294244749,5.0,-0.011939681686794934,3,52.25792854449741,3,10.950337962288721,弱,10.72303921568628,3,弱,26.95033796228872,100,26.950337962288724,看跌,SELL,-4.101113664486478,-3.9823008849557473,-15.43257989088076,87
MDB,2026-02-23,305.37,362.73,394.6542,302.122975,33.9409266593501,5,-17.109120521172628,-11.319878031073038,3,1.9040680402685448,5,12,弱,2,6,-15.813414936729803,-22.623400435115094,5.0,-2.7099902665891484,3,79.17661141526709,3,11.0,弱,5.7434538653366625,3,弱,26.0,100,26.0,看跌,SELL,-11.373926166705361,-17.109120521172628,-23.406656801023352,88
AXP,2026-02-23,321.24,350.9175,364.2122,333.92465000000004,31.03158400384295,5,-4.817777777777776,-10.555478212446046,3,2.003010473651281,5,13,弱,1,3,-8.457115988800789,-11.798671214198752,5.0,-1.957062611681466,3,43.25080841585054,3,9.542884011199211,弱,7.812798471824317,3,弱,25.542884011199213,100,25.542884011199213,看跌,SELL,-7.204344560633191,-4.817777777777776,-11.18361027399154,89
ADBE,2026-02-23,246.68,273.6365,310.00100000000003,348.96297500000003,21.286276438760453,7,-6.549986740917535,-8.085550339071457,3,1.3550952532514702,5,14,弱,0,0,-9.851207715344994,-20.426063141731806,5.0,-0.10245146315390308,3,30.57156921276291,5,8.148792284655006,弱,3.0569105691056837,3,弱,25.148792284655006,100,25.14879228465501,看跌,SELL,-4.613124009125713,-6.549986740917535,-18.065566147407573,90
IBM,2026-02-23,223.35,281.29499999999996,293.8392,280.2736,13.02799805793822,7,-14.875371598445009,-25.28351118991069,3,2.5648058075580327,5,14,弱,1,3,-20.599370767343885,-23.989038902910167,5.0,-5.367675348896736,3,69.45261536794428,3,8.0,弱,2.651744303286949,3,弱,25.0,100,25.0,看跌,SELL,-13.147456836210925,-14.875371598445009,-23.62535904800985,91
SPGI,2026-02-23,404.78,455.517,497.30979999999994,510.4965,17.926498225099195,7,-1.1622796308053074,-7.853760699326173,3,0.8133016390178898,5,15,弱,0,0,-11.138332927201406,-18.606068088744678,5.0,-2.439377385964118,3,58.75607787161103,3,5.0,弱,14.741897522343415,3,弱,23.0,100,23.0,看跌,SELL,-3.0420618951806144,-1.1622796308053074,-24.1431007664774,92
PANW,2026-02-23,144.14,165.6675,178.47619999999998,192.36557500000004,25.166719593521734,7,-13.662773285414797,-9.527993974391169,3,1.0067510256933927,5,14,弱,0,0,-12.994401436612495,-19.238531524091165,5.0,-1.6511068636497503,3,47.495996822323626,3,5.0,弱,1.8225211542633444,3,弱,22.0,100,22.0,看跌,SELL,-3.066577000672499,-13.662773285414797,-20.002220002220017,93
OKTA,2026-02-23,69.51,84.71900000000001,87.8936,93.3665,26.177072671443213,7,-20.34150813660325,-19.863961263546216,3,1.2766819962728135,5,14,弱,0,0,-17.952289332971354,-20.915743580875056,5.0,-1.5368576479629306,3,62.068608954341784,3,5.0,弱,3.0923526953615084,3,弱,22.0,100,22.0,看跌,SELL,-6.434244178220483,-20.34150813660325,-23.413397972675188,94
CRWD,2026-02-23,350.33,420.91700000000003,451.735,470.8725,29.672070913516706,7,-18.459640629364117,-11.420986093552465,3,2.3110072116467957,5,14,弱,0,0,-16.76981447648825,-22.44789533686786,5.0,-3.0451509338155542,3,74.02359018192031,3,5.0,弱,5.26716500553707,3,弱,22.0,100,22.0,看跌,SELL,-9.848172928461151,-18.459640629364117,-22.577294525845883,95
BKNG,2026-02-23,3870.8301,4511.56099,5001.706038,5278.3949535,15.771927048155476,7,-6.515239179943977,-13.154979800074473,3,1.0637047616520976,5,14,弱,0,0,-14.201977794829718,-22.60980412299872,5.0,-39.4654571353384,3,52.04686443916228,3,5.0,弱,7.283114173176938,3,弱,22.0,100,22.0,看跌,SELL,-5.0520115090549105,-6.515239179943977,-24.0790408943807,96
ACN,2026-02-23,201.18,240.248,261.0022,267.3466,17.638354542764134,7,-10.279623600767064,-16.39098994264816,3,1.3753636739366086,5,14,弱,0,0,-16.261529752588984,-22.92018994475909,5.0,-3.2190165424927812,3,45.298967587220254,3,5.0,弱,2.433033103286949,3,弱,22.0,100,22.0,看跌,SELL,-6.5799860691896805,-10.279623600767064,-28.423524388942255,97
ZS,2026-02-23,143.28,182.04299999999998,207.12609999999998,267.507575,16.272502647370274,7,-19.378798109385553,-14.37279627084206,3,1.6950857992698967,5,14,弱,0,0,-21.293320808819885,-30.82474878829852,5.0,-1.4057450507821372,3,65.90135090144722,3,5.0,弱,1.9670631290027434,3,弱,22.0,100,22.0,看跌,SELL,-10.30985915492958,-19.378798109385553,-31.647743535922146,98
NET,2026-02-23,160.19,181.652,188.5776,196.07510000000002,38.73974268057948,5,-18.207812101097776,-7.51688701576122,3,1.5548523465337598,5,12,弱,0,0,-11.814898817519207,-15.053537641798387,5.0,-0.3072653896704667,3,80.87566218799341,3,5.0,弱,2.289947802660356,3,弱,20.0,100,20.0,看跌,SELL,-9.568702721011624,-18.207812101097776,-7.639529520295207,99
DDOG,2026-02-23,102.615,123.06524999999999,129.90109999999999,138.7707,31.722325935144838,5,-18.039137380191693,-8.125167875369332,3,1.7943256074655214,5,12,弱,0,0,-16.617404181927878,-21.005287869001872,5.0,-0.8317487450934706,3,97.98277935164062,3,5.0,弱,2.812537242283382,3,弱,20.0,100,20.0,看跌,SELL,-11.278748054642918,-18.039137380191693,-21.144240375009606,100
